Date,AAPL,RELIANCE.NS,TCS.NS,MARUTI.NS,HDFCBANK.NS,AMZN,ICICIBANK.NS,INFY.NS
14-02-2024,0.01380231,0.01800785,0.01527456,0.015962649,0.019340868,0.020627349,0.014515704,0.019248892
15-02-2024,0.013782729,0.017993252,0.015255617,0.015972882,0.019966041,0.020577334,0.014449976,0.019049856
16-02-2024,0.012248862,0.018072508,0.015227799,0.016346258,0.020053417,0.020352695,0.014195116,0.019106033
20-02-2024,0.012197768,0.017863023,0.015195831,0.016081858,0.020691461,0.020478925,0.014827679,0.018278846
21-02-2024,0.011997429,0.017904813,0.015272483,0.015967281,0.020516193,0.019669553,0.014827478,0.018581095
22-02-2024,0.012135837,0.017931192,0.01546099,0.016093418,0.020574383,0.020426711,0.014878562,0.018631907
23-02-2024,0.011440843,0.017791226,0.015200252,0.016196152,0.020574991,0.020075321,0.014657162,0.018578375
26-02-2024,0.011508287,0.017816651,0.015484676,0.016310657,0.020598939,0.020029153,0.014730594,0.018735824
27-02-2024,0.011562838,0.01734875,0.016027276,0.016274825,0.020552862,0.020037663,0.01459684,0.018658821
28-02-2024,0.011606704,0.017361927,0.016021089,0.017473539,0.020558126,0.020046113,0.014852229,0.018269489
29-02-2024,0.011610219,0.017331997,0.014600673,0.017466155,0.020558529,0.020227186,0.014737816,0.011434171
01-03-2024,0.011451428,0.017682507,0.014536556,0.017781788,0.020397175,0.020059003,0.015798527,0.011491596
04-03-2024,0.012291829,0.017572775,0.01455393,0.01752474,0.01387476,0.019938631,0.014774461,0.01162922
05-03-2024,0.011518133,0.017636382,0.0149404,0.017208726,0.012628913,0.02040763,0.014837749,0.01211717
06-03-2024,0.010958781,0.017625403,0.014797568,0.017368659,0.012505995,0.020405187,0.014756866,0.01203223
07-03-2024,0.010093953,0.016989096,0.014262437,0.016949394,0.011259997,0.020592908,0.014007574,0.01189781
11-03-2024,0.011225293,0.017061243,0.014211185,0.017108084,0.010881411,0.021396185,0.012901418,0.011346814
12-03-2024,0.011284363,0.017055565,0.014303079,0.016887368,0.011324083,0.021609007,0.012831404,0.01145945
13-03-2024,0.011272619,0.012649983,0.014482993,0.017084131,0.011049279,0.021334791,0.012833776,0.011395289
14-03-2024,0.01118138,0.011525593,0.014609282,0.017020902,0.010985091,0.021142341,0.012838435,0.012392913
15-03-2024,0.010728099,0.0113972,0.014609488,0.016645651,0.010740865,0.021157245,0.012760129,0.012527572
18-03-2024,0.010454221,0.011726826,0.014966735,0.014956732,0.010756506,0.020745699,0.012731486,0.012983678
19-03-2024,0.01082991,0.011144395,0.016220664,0.015001583,0.010463975,0.015144156,0.012719524,0.012993318
20-03-2024,0.011042963,0.011171851,0.016221276,0.015048868,0.010719527,0.015182165,0.012714169,0.012995108
21-03-2024,0.012995394,0.011101226,0.014273713,0.013539846,0.010890387,0.015102572,0.012739392,0.011913833
22-03-2024,0.013071141,0.010966351,0.014363671,0.014790583,0.010738139,0.015061824,0.01273375,0.012450925
26-03-2024,0.01324295,0.011057277,0.014180142,0.014379218,0.01038904,0.015051325,0.011090484,0.012502783
27-03-2024,0.013925291,0.012782378,0.014238551,0.014655732,0.010552916,0.014335133,0.010533045,0.012383538
28-03-2024,0.013952224,0.012765068,0.014392707,0.014592634,0.0103829,0.014119055,0.010098751,0.012485939
01-04-2024,0.0139027,0.01267886,0.014479879,0.014656738,0.010698897,0.013429804,0.009336571,0.012434133
