Date,AAPL,RELIANCE.NS,TCS.NS,MARUTI.NS,HDFCBANK.NS,AMZN,ICICIBANK.NS,INFY.NS
2023-06-01,177.7638397216797,1124.46533203125,3056.982421875,9056.837890625,780.6439208984375,122.7699966430664,913.4843139648438,1210.1494140625
2023-06-02,178.61270141601562,1120.79052734375,3040.060546875,9209.3173828125,781.8606567382812,124.25,915.48486328125,1207.361328125
2023-06-05,177.2603759765625,1130.8563232421875,3024.70263671875,9303.251953125,780.838623046875,125.3000030517578,923.8770751953124,1212.4732666015625
2023-06-06,176.89520263671875,1131.8148193359375,2972.6494140625,9452.8671875,778.4051513671875,126.61000061035156,919.3394165039062,1188.7720947265625
2023-06-07,175.5231170654297,1140.39697265625,3011.82666015625,9425.001953125,782.4446411132812,121.2300033569336,917.4853515625,1198.0201416015625
2023-06-08,178.2375946044922,1141.0816650390625,2976.465576171875,9377.525390625,782.9312744140625,124.25,915.2408447265624,1192.30419921875
2023-06-09,178.62258911132812,1133.0018310546875,2951.496337890625,9347.6220703125,783.8560180664062,123.43000030517578,915.3872680664062,1176.6427001953125
2023-06-12,181.416015625,1134.006103515625,2986.076171875,9272.5234375,779.0865478515625,126.56999969482422,913.3380126953124,1200.8084716796875
2023-06-13,180.94223022460932,1150.7593994140625,2983.133056640625,9240.5322265625,780.4005737304688,126.66000366210938,920.75439453125,1212.798583984375
2023-06-14,181.57394409179688,1164.910888671875,2989.89306640625,9255.0947265625,779.5488891601562,126.41999816894533,917.094970703125,1208.6627197265625
2023-06-15,183.6073455810547,1165.23046875,2979.93310546875,9315.630859375,769.961181640625,127.11000061035156,904.2138671875,1196.02197265625
2023-06-16,182.5314178466797,1176.574462890625,2941.5751953125,9324.2236328125,780.0355224609375,125.48999786376952,911.63037109375,1200.5299072265625
2023-06-20,182.6202545166016,1167.3074951171875,2990.4951171875,9215.8701171875,782.3473510742188,125.77999877929688,903.1892700195312,1211.450927734375
2023-06-21,181.5838165283203,1170.59423828125,3018.75341796875,9166.1123046875,796.0231323242188,124.83000183105467,902.3598022460938,1207.6865234375
2023-06-22,184.5845947265625,1157.4471435546875,3000.50146484375,9129.412109375,799.9166870117188,130.14999389648438,903.3844604492188,1191.142333984375
2023-06-23,184.2686767578125,1147.9749755859375,2979.979248046875,9055.8662109375,799.8680419921875,129.3300018310547,901.1887817382812,1175.759765625
2023-06-26,182.8768920898437,1139.2100830078125,2955.240966796875,9194.609375,795.9989013671875,127.33000183105467,905.0433959960938,1180.7322998046875
2023-06-27,185.63087463378903,1139.62109375,2962.37548828125,9185.6767578125,807.2169799804688,129.17999267578125,913.4843139648438,1188.91162109375
2023-06-28,186.8054962158203,1154.708251953125,2979.1455078125,9263.0087890625,815.7583618164062,129.0399932861328,914.8017578125,1202.10986328125
2023-06-30,191.46450805664065,1164.180419921875,3059.56591796875,9504.1796875,828.0470581054688,130.36000061035156,912.0205688476562,1241.286376953125
2023-07-03,189.9740447998047,1194.0582275390625,3031.8173828125,9391.5078125,837.0021362304688,130.22000122070312,919.7785034179688,1239.61328125
2023-07-05,188.858642578125,1179.8155517578125,3075.965576171875,9701.5146484375,814.3712768554688,130.3800048828125,934.8552856445312,1252.25390625
2023-07-06,189.3324432373047,1204.5804443359375,3078.69873046875,9572.4833984375,815.1986083984375,128.36000061035156,936.2214965820312,1249.09375
2023-07-07,188.217041015625,1202.2294921875,3084.582275390625,9563.59765625,808.093017578125,129.77999877929688,923.5355224609376,1236.360107421875
2023-07-10,186.1737670898437,1248.5411376953125,3031.493408203125,9452.9638671875,806.1705322265625,127.12999725341795,925.4872436523438,1235.3843994140625
2023-07-11,185.6505889892578,1262.076171875,3031.91015625,9612.0458984375,802.2527465820312,128.77999877929688,922.12060546875,1253.462158203125
2023-07-12,187.3187713623047,1263.468505859375,3020.328369140625,9549.5693359375,794.7334594726562,130.8000030517578,921.5839233398438,1239.2415771484375
2023-07-13,188.07882690429688,1252.170166015625,3095.05126953125,9366.796875,798.6998901367188,134.3000030517578,932.61083984375,1268.798095703125
2023-07-14,188.2268829345703,1251.120361328125,3256.357177734375,9324.17578125,800.3546752929688,134.67999267578125,936.8557739257812,1325.3553466796875
2023-07-17,191.48426818847656,1276.68408203125,3235.093505859375,9407.57421875,817.0966796875,133.55999755859375,945.2968139648438,1322.567138671875
2023-07-18,191.22764587402344,1287.52587890625,3239.865234375,9384.37109375,816.4153442382812,132.8300018310547,951.8837280273438,1371.131103515625
2023-07-19,192.57994079589844,1297.294921875,3215.03466796875,9327.9619140625,820.1141357421875,135.36000061035156,949.9320678710938,1370.8988037109375
2023-07-20,190.6353912353516,1295.7237548828125,3217.12451171875,9488.111328125,821.8905639648438,129.9600067138672,971.5469360351562,1347.2440185546875
2023-07-21,189.46075439453125,1255.6134033203125,3128.87744140625,9485.732421875,815.5635986328125,130.0,972.9130859375,1237.6614990234375
2023-07-24,190.26026916503903,1230.216796875,3153.447021484375,9412.6728515625,816.8533935546875,128.8000030517578,968.0338134765624,1242.3087158203125
2023-07-25,191.1190490722656,1229.425537109375,3157.534423828125,9474.615234375,825.7109985351562,129.1300048828125,970.6686401367188,1240.4498291015625
2023-07-26,191.9876708984375,1249.4063720703125,3147.45654296875,9472.4306640625,822.8395385742188,128.14999389648438,972.3764038085938,1253.694580078125
2023-07-27,190.7242126464844,1237.7838134765625,3155.44482421875,9469.759765625,814.2982177734375,128.25,966.326171875,1257.69140625
2023-07-28,193.300521850586,1250.22265625,3116.894287109375,9388.8857421875,799.8680419921875,132.2100067138672,972.1324462890624,1245.93359375
2023-07-31,193.9125061035156,1260.8065185546875,3178.249267578125,9534.95703125,803.6154174804688,133.67999267578125,974.181640625,1260.061279296875
2023-08-01,193.08334350585932,1242.9769287109375,3206.674560546875,9433.984375,808.9933471679688,131.69000244140625,970.5222778320312,1268.8912353515625
2023-08-02,190.0924835205078,1229.6976318359375,3196.084716796875,9372.865234375,798.4080200195312,128.2100067138672,963.1058959960938,1261.1302490234375
2023-08-03,188.70068359375,1224.5291748046875,3158.27783203125,9353.1669921875,792.6407470703125,128.91000366210938,941.6861572265624,1268.0548095703125
2023-08-04,179.63931274414062,1241.171630859375,3198.779052734375,9281.3310546875,804.1021728515625,139.57000732421875,947.0532836914062,1281.113525390625
2023-08-07,176.53982543945312,1248.2442626953125,3236.39990234375,9333.6640625,803.6398315429688,142.22000122070312,952.0789184570312,1294.7301025390625
2023-08-08,177.47756958007812,1240.7265625,3223.90576171875,9352.0400390625,802.9828491210938,139.94000244140625,956.2261962890624,1292.12744140625
2023-08-09,175.88833618164062,1248.911865234375,3216.381591796875,9274.17578125,803.2747802734375,137.85000610351562,957.0133056640624,1296.03125
2023-08-10,175.67120361328125,1254.4759521484375,3197.431884765625,9209.982421875,796.1448364257812,138.55999755859375,948.552001953125,1291.1051025390625
2023-08-11,175.7305145263672,1259.767822265625,3203.65576171875,9170.046875,787.8468627929688,138.41000366210938,937.4833984375,1275.072021484375
2023-08-14,177.38116455078125,1274.65478515625,3204.631103515625,9135.5498046875,784.0021362304688,140.57000732421875,944.0753173828124,1295.2412109375
2023-08-16,174.52464294433594,1273.6162109375,3212.57275390625,9231.4951171875,781.714599609375,135.07000732421875,941.0745849609376,1318.43115234375
2023-08-17,171.98439025878906,1255.242431640625,3191.532958984375,9188.12890625,777.3831176757812,133.97999572753906,936.3027954101562,1311.971435546875
2023-08-18,172.46873474121094,1264.5406494140625,3127.762451171875,9267.265625,774.1953125,133.22000122070312,935.3189086914062,1290.8262939453125
2023-08-21,173.80307006835938,1250.74267578125,3159.857177734375,9250.361328125,773.5869750976562,134.67999267578125,939.7955322265624,1306.2552490234375
2023-08-22,175.17697143554688,1250.44482421875,3141.7431640625,9302.4013671875,770.2774658203125,134.25,936.6471557617188,1304.7216796875
2023-08-23,179.0219268798828,1251.8345947265625,3156.6982421875,9409.2744140625,772.1755981445312,135.52000427246094,951.2576293945312,1308.625244140625
2023-08-24,174.33685302734375,1230.7904052734375,3146.945068359375,9382.568359375,768.6227416992188,131.83999633789062,953.3237915039062,1323.171142578125
2023-08-25,176.54100036621094,1225.1075439453125,3140.953369140625,9315.92578125,759.9597778320312,133.25999450683594,954.7504272460938,1319.918212890625
2023-08-28,178.10269165039062,1212.897705078125,3135.612060546875,9406.0888671875,767.868408203125,133.13999938964844,954.89794921875,1315.7822265625
2023-08-29,181.9871826171875,1201.2838134765625,3136.169189453125,9429.1689453125,773.9763793945312,134.91000366210938,952.1431274414062,1317.64111328125
2023-08-30,185.4762725830078,1200.142333984375,3149.91748046875,9600.822265625,768.3307495117188,135.07000732421875,943.4359130859376,1333.906494140625
2023-08-31,185.69374084472656,1194.6578369140625,3118.195068359375,9804.0810546875,764.80224609375,138.00999450683594,943.2882690429688,1334.1854248046875
2023-09-01,187.2653045654297,1197.4619140625,3139.00244140625,10124.994140625,766.3839721679688,138.1199951171875,953.077880859375,1341.99267578125
2023-09-05,187.50254821777344,1202.89697265625,3185.588134765625,10057.2236328125,766.4814453125,137.27000427246094,952.7826538085938,1374.5701904296875
2023-09-06,180.79119873046875,1205.4281005859375,3186.098876953125,9975.63671875,776.507080078125,135.36000061035156,942.0584716796876,1373.2222900390625
2023-09-07,175.50318908691406,1207.06591796875,3209.64697265625,10075.5029296875,783.9777221679688,137.85000610351562,950.0770263671876,1362.7659912109375
2023-09-08,176.115966796875,1215.1064453125,3197.245849609375,10125.728515625,790.0856323242188,138.22999572753906,954.89794921875,1365.926025390625
2023-09-11,177.28231811523438,1228.20947265625,3233.241455078125,10323.548828125,794.173828125,143.10000610351562,962.4737548828124,1372.2928466796875
2023-09-12,174.25778198242188,1210.4658203125,3326.272705078125,10293.90234375,796.6559448242188,141.22999572753906,974.5262451171876,1395.2039794921875
2023-09-13,172.19200134277344,1216.52099609375,3314.2431640625,10264.306640625,800.0626831054688,144.85000610351562,973.8374633789062,1392.6480712890625
2023-09-14,173.7042694091797,1217.6376953125,3306.998046875,10278.76171875,799.5759887695312,144.72000122070312,971.7714233398438,1400.6412353515625
2023-09-15,172.9827117919922,1219.89599609375,3342.52880859375,10315.12109375,808.7500610351562,140.38999938964844,976.44482421875,1404.96337890625
2023-09-18,175.90841674804688,1209.274658203125,3349.82080078125,10312.033203125,792.83544921875,139.97999572753906,974.2310791015624,1386.5601806640625
2023-09-20,173.45713806152344,1182.3240966796875,3349.728271484375,10140.1845703125,761.0304565429688,135.2899932861328,971.2302856445312,1385.119384765625
2023-09-21,171.9152069091797,1173.7127685546875,3330.452880859375,10078.9814453125,755.9932861328125,129.3300018310547,943.8294067382812,1395.8082275390625
2023-09-22,172.76524353027344,1168.823974609375,3347.498779296875,10324.8232421875,744.4588623046875,129.1199951171875,934.9745483398438,1390.603271484375
2023-09-25,174.04031372070312,1161.6273193359375,3322.88232421875,10376.814453125,745.1158447265625,131.27000427246094,940.9269409179688,1370.1552734375
2023-09-26,169.96804809570312,1162.644775390625,3330.82470703125,10345.89453125,748.3523559570312,125.9800033569336,933.400390625,1357.6075439453125
2023-09-27,168.45578002929688,1175.747802734375,3334.168701171875,10467.5166015625,743.0961303710938,125.9800033569336,927.890625,1363.5096435546875
2023-09-28,168.7127685546875,1158.4757080078125,3285.35400390625,10354.419921875,741.5630493164062,125.9800033569336,927.3987426757812,1337.903076171875
2023-09-29,169.22674560546875,1163.8856201171875,3277.783203125,10398.7666015625,742.8284301757812,127.12000274658205,936.5487670898438,1334.1854248046875
2023-10-03,170.40289306640625,1150.5592041015625,3264.08154296875,10140.33203125,733.9464721679688,124.72000122070312,925.1358032226562,1332.837646484375
2023-10-04,171.64833068847656,1148.5738525390625,3286.28271484375,9927.6142578125,744.4102172851562,127.0,915.0510864257812,1342.4573974609375
2023-10-05,172.88388061523438,1148.5491943359375,3334.215087890625,10006.3125,747.4276123046875,125.95999908447266,925.6768798828124,1360.2099609375
2023-10-06,175.43399047851562,1150.4847412109375,3363.986572265625,10096.3759765625,746.6002807617188,127.95999908447266,929.9568481445312,1374.3841552734375
2023-10-09,176.91659545898438,1140.6822509765625,3379.732421875,10040.26953125,737.937255859375,128.25999450683594,923.4632568359376,1371.3634033203125
2023-10-10,176.32354736328125,1145.719970703125,3370.9541015625,10167.8701171875,742.1226806640625,129.47999572753906,935.8600463867188,1389.673828125
2023-10-11,177.7172393798828,1163.910400390625,3353.30419921875,10204.2294921875,749.3013916015625,131.8300018310547,937.7293701171876,1388.9765625
2023-10-12,178.61666870117188,1166.0693359375,3290.741455078125,10369.66015625,754.2898559570312,132.3300018310547,938.86083984375,1362.1153564453125
2023-10-13,176.77822875976562,1166.019775390625,3317.02978515625,10513.3828125,747.4276123046875,129.7899932861328,935.9583740234376,1330.188720703125
2023-10-16,176.6497344970703,1163.4140625,3273.556884765625,10490.7919921875,744.4345092773438,132.5500030517578,936.0568237304688,1332.97705078125
2023-10-17,175.09791564941406,1168.972900390625,3257.765380859375,10536.16796875,750.0800170898438,131.47000122070312,938.5164794921876,1340.69140625
2023-10-18,173.80307006835938,1153.4627685546875,3239.372314453125,10573.06640625,739.6406860351562,128.1300048828125,928.5302124023438,1338.925537109375
2023-10-19,173.427490234375,1144.603271484375,3218.324462890625,10556.650390625,737.3045043945312,128.39999389648438,920.6591796875,1332.5123291015625
2023-10-20,170.8773956298828,1141.104248046875,3254.552978515625,10511.5205078125,741.1250610351562,125.16999816894533,917.7075805664062,1326.5638427734375
2023-10-23,170.99598693847656,1123.2860107421875,3175.94921875,10342.9541015625,732.9730834960938,126.55999755859376,914.9527587890624,1309.2760009765625
2023-10-25,169.11801147460938,1120.680419921875,3157.2763671875,10377.4501953125,728.3251953125,121.38999938964844,901.3260498046876,1289.8812255859375
2023-10-26,164.956787109375,1105.07080078125,3107.59033203125,10216.0400390625,712.2158813476562,119.56999969482422,893.9962768554688,1279.901611328125
2023-10-27,166.2713623046875,1124.5765380859375,3120.81494140625,10349.86328125,715.0143432617188,127.73999786376952,898.0301513671875,1299.57861328125
2023-10-30,168.3173828125,1147.7550048828125,3146.51953125,10190.1171875,722.7770385742188,132.7100067138672,909.9841918945312,1296.471923828125
2023-10-31,168.79183959960938,1135.5452880859375,3137.39306640625,10184.8251953125,718.5914916992188,133.08999633789062,900.588134765625,1288.327880859375
