Price,Open,Close,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS
Date,,,
2023-01-02,1388.5311170362738,1397.702392578125,3801140
2023-01-03,1393.8960033950495,1396.372314453125,4551130
2023-01-04,1394.9506886748184,1370.9219970703125,7059590
2023-01-05,1381.1021672768188,1352.9462890625,9868404
2023-01-06,1348.1773465478836,1328.4591064453125,6443714
2023-01-09,1328.1839392343245,1361.4298095703125,11498717
2023-01-10,1359.1826856249468,1347.9478759765625,7158624
2023-01-11,1348.1773211820307,1349.32373046875,6173092
2023-01-12,1359.1367811263865,1357.898681640625,6591385
2023-01-13,1360.5585559991107,1379.0386962890625,11610426
2023-01-16,1384.8624058326163,1399.077880859375,6073063
2023-01-17,1400.453510280707,1411.9176025390625,5922644
2023-01-18,1416.7324581195912,1417.32861328125,5843098
2023-01-19,1412.284436925683,1411.3673095703125,6165284
2023-01-20,1410.5419708855652,1399.123779296875,6496429
2023-01-23,1407.7904792411075,1419.713134765625,4855020
2023-01-24,1430.7187486357645,1423.2900390625,5200802
2023-01-25,1418.7959506516324,1415.12744140625,4158617
2023-01-27,1417.878750910917,1393.25390625,6209955
2023-01-30,1402.104361110933,1411.275634765625,6964719
2023-01-31,1420.53866769089,1406.6441650390625,9448126
2023-02-01,1414.3938182397721,1422.5562744140625,6194199
2023-02-02,1423.3816939621152,1452.50048828125,6916834
2023-02-03,1465.1110731830363,1466.8536376953125,7040194
2023-02-06,1465.569600374364,1439.75244140625,4570612
2023-02-07,1438.9728179482734,1432.9197998046875,4336238
2023-02-08,1435.7629765999538,1458.691162109375,7983338
2023-02-09,1463.9188210530715,1482.9951171875,6904911
2023-02-10,1479.2807548310798,1475.2454833984375,4786762
2023-02-13,1464.6523040679722,1437.5511474609375,4001199
2023-02-14,1453.3717726405816,1461.2132568359375,5043736
2023-02-15,1452.7298068628425,1464.6983642578125,3465747
2023-02-16,1467.4039353614166,1469.0548095703125,4290289
2023-02-17,1461.901041196995,1452.54638671875,2857734
2023-02-20,1453.6010366458702,1460.4794921875,2417716
2023-02-21,1466.2115851689005,1448.602783203125,2723288
2023-02-22,1433.4702591770406,1432.3697509765625,3656244
2023-02-23,1439.7524657040512,1422.189453125,4766854
2023-02-24,1430.7187958678808,1422.1436767578125,2790986
2023-02-27,1412.376101427138,1384.2203369140625,4920268
2023-02-28,1389.9981820091593,1364.2728271484375,9679811
2023-03-01,1368.7208222966754,1372.068359375,5125043
2023-03-02,1361.9341118834534,1350.1490478515625,4644499
2023-03-03,1363.5392196767139,1356.7066650390625,4615015
2023-03-06,1370.6928275102962,1382.523681640625,6561742
2023-03-08,1367.0243593044893,1368.99609375,4137080
2023-03-09,1371.1056153084942,1357.715576171875,5104656
2023-03-10,1339.0060106489143,1349.598876953125,3699580
2023-03-13,1342.8578170068272,1316.16943359375,8798403
2023-03-14,1321.5805984711983,1302.3209228515625,7402784
2023-03-15,1318.8292662290141,1302.0,7556182
2023-03-16,1300.3033608672233,1287.7386474609375,7323117
2023-03-17,1311.4920976074493,1302.9627685546875,9090018
2023-03-20,1302.0456322126888,1287.3258056640625,8221829
2023-03-21,1283.0612992768824,1275.4490966796875,8536755
2023-03-22,1286.7297646654838,1274.1192626953125,8356487
2023-03-23,1269.258481654683,1260.6375732421875,7607718
2023-03-24,1272.9726746938736,1266.2318115234375,7559127
2023-03-27,1271.3679168983215,1273.8441162109375,4170193
2023-03-28,1276.7332864829732,1263.4349365234375,6633366
2023-03-29,1264.7186272999518,1268.8916015625,8813966
2023-03-31,1287.6469035198686,1309.612060546875,8711975
2023-04-03,1316.077848821429,1293.92919921875,5242764
2023-04-05,1283.978386725391,1305.5767822265625,7506334
2023-04-06,1298.6524024946332,1304.0634765625,6948465
2023-04-10,1305.9434783219242,1309.291015625,4993788
2023-04-11,1310.4834237107443,1289.6187744140625,6942255
2023-04-12,1295.9467919023184,1309.9329833984375,5831169
2023-04-13,1292.9203774786417,1274.0733642578125,11267238
2023-04-17,1146.6844649704485,1154.021484375,53171705
2023-04-18,1164.7059031013866,1154.984375,12430884
2023-04-19,1150.3987451220048,1130.0843505859375,11307230
2023-04-20,1128.7086346529145,1122.013671875,8621249
2023-04-21,1126.3243202709632,1125.636474609375,8691352
2023-04-24,1126.2324115928468,1124.67333984375,8313774
2023-04-25,1124.3524430948148,1123.3895263671875,6808576
2023-04-26,1126.232364666585,1125.8197021484375,5680192
2023-04-27,1128.0666511252507,1142.969970703125,8020704
2023-04-28,1151.6368776414001,1148.931396484375,10118277
2023-05-02,1150.581982956658,1171.5841064453125,8886401
2023-05-03,1161.0833162689144,1163.9722900390625,5549783
2023-05-04,1163.788814662558,1168.0076904296875,4505401
2023-05-05,1173.0058612365624,1154.7550048828125,5373791
2023-05-08,1157.8274569243922,1160.7164306640625,5260842
2023-05-09,1161.083344621019,1165.393798828125,4969897
2023-05-10,1170.6216512885562,1158.5614013671875,6515734
2023-05-11,1164.9810367298412,1152.003662109375,6888461
2023-05-12,1149.4815684750179,1142.0069580078125,8292212
2023-05-15,1146.3175788639087,1154.0672607421875,5534710
2023-05-16,1160.1661142944206,1159.524169921875,5236469
2023-05-17,1156.1308859507287,1143.5662841796875,10465667
2023-05-18,1154.2963820212844,1142.7406005859375,6948732
2023-05-19,1151.9579766677468,1163.7430419921875,11094136
2023-05-22,1167.4571647740581,1185.6622314453125,7625947
2023-05-23,1191.5317535922914,1192.3114013671875,7436031
2023-05-24,1188.8721170704646,1191.02734375,4824077
2023-05-25,1187.2214442639772,1196.255126953125,4334121
2023-05-26,1197.7683455717138,1208.2694091796875,5521606
2023-05-29,1222.2556544688687,1205.4722900390625,4419365
2023-05-30,1206.0224833077132,1214.1390380859375,6274719
2023-05-31,1210.4705525350664,1209.049072265625,17800782
2023-06-01,1212.9466969743737,1210.1494140625,4277841
2023-06-02,1216.6558726063317,1207.361328125,10909311
2023-06-05,1212.008539400872,1212.4732666015625,5002553
2023-06-06,1197.6948336527696,1188.7720947265625,10008100
2023-06-07,1199.4608412306454,1198.0201416015625,5397578
2023-06-08,1195.4642535429527,1192.30419921875,5034942
2023-06-09,1192.0252152176977,1176.6427001953125,5339073
2023-06-12,1183.6600847401096,1200.8084716796875,4785588
2023-06-13,1208.1978299633267,1212.798583984375,4846587
2023-06-14,1214.1929289165223,1208.6627197265625,3457981
2023-06-15,1202.6674808789603,1196.02197265625,6161155
2023-06-16,1196.2079211832083,1200.5299072265625,8536287
2023-06-19,1202.7139892578125,1202.7139892578125,4451787
2023-06-20,1202.7140333935445,1211.450927734375,4009180
2023-06-21,1208.2441733725773,1207.6865234375,4041529
2023-06-22,1198.4385283465883,1191.142333984375,6676607
2023-06-23,1186.4019726655229,1175.759765625,7239467
2023-06-26,1180.6393770623117,1180.7322998046875,3403244
2023-06-27,1189.7016346437479,1188.91162109375,3240024
2023-06-28,1198.9962136352735,1202.10986328125,5662358
2023-06-30,1215.9122259231685,1241.286376953125,12821692
2023-07-03,1236.1743453719541,1239.61328125,7732412
2023-07-04,1249.4656016820998,1250.255615234375,5797775
2023-07-05,1262.0595816855596,1252.25390625,5414936
2023-07-06,1247.8390092927943,1249.09375,5963897
2023-07-07,1239.89207926807,1236.360107421875,6295647
2023-07-10,1242.262385005227,1235.3843994140625,3940315
2023-07-11,1239.38090160913,1253.462158203125,6126128
2023-07-12,1255.6928743826675,1239.2415771484375,8102770
2023-07-13,1240.7286200438384,1268.798095703125,9977644
2023-07-14,1283.251133917294,1325.3553466796875,12833381
2023-07-17,1325.3555019679613,1322.567138671875,11569884
2023-07-18,1332.8376271158952,1371.131103515625,16743977
2023-07-19,1381.1693208273919,1370.8988037109375,13687062
2023-07-20,1367.227286163467,1347.2440185546875,8347221
2023-07-21,1227.065695806331,1237.6614990234375,45548305
2023-07-24,1246.398337830829,1242.3087158203125,8859789
2023-07-25,1242.6805423705,1240.4498291015625,6801982
2023-07-26,1248.2572943766568,1253.694580078125,5528885
2023-07-27,1262.7568879997546,1257.69140625,9191861
2023-07-28,1258.3417870049511,1245.93359375,6122735
2023-07-31,1253.6016166280715,1260.061279296875,7902180
2023-08-01,1265.9170263413293,1268.8912353515625,6064652
2023-08-02,1272.7020250125254,1261.1302490234375,7419145
2023-08-03,1254.7635649433187,1268.0548095703125,6503741
2023-08-04,1272.3302261741662,1281.113525390625,5712345
2023-08-07,1289.989907339258,1294.7301025390625,3729093
2023-08-08,1294.5905182197114,1292.12744140625,4161877
2023-08-09,1286.3649014591272,1296.03125,4090828
2023-08-10,1293.428738571801,1291.1051025390625,3873025
2023-08-11,1293.800550711213,1275.072021484375,5783517
2023-08-14,1275.0719825934739,1295.2412109375,4304135
2023-08-16,1311.274398380743,1318.43115234375,7735313
2023-08-17,1319.825280033983,1311.971435546875,5618346
2023-08-18,1304.6750735005544,1290.8262939453125,5134103
2023-08-21,1291.709264831686,1306.2552490234375,3032722
2023-08-22,1305.6046160284368,1304.7216796875,2890714
2023-08-23,1316.1073972557133,1308.625244140625,2559125
2023-08-24,1321.2193112047876,1323.171142578125,5171963
2023-08-25,1313.3191091316864,1319.918212890625,4307172
2023-08-28,1319.9182535183484,1315.7822265625,3133464
2023-08-29,1323.5431263001694,1317.64111328125,3074444
2023-08-30,1326.3314181496944,1333.906494140625,3070887
2023-08-31,1333.9066565282626,1334.1854248046875,9792735
2023-09-01,1330.0026916597724,1341.99267578125,3582133
2023-09-04,1341.2026120597739,1361.7435302734375,4609014
2023-09-05,1361.6507510555587,1374.5701904296875,5496840
2023-09-06,1377.3584299899496,1373.2222900390625,5075786
2023-09-07,1366.855613248634,1362.7659912109375,4411743
2023-09-08,1360.2563768158439,1365.926025390625,3125838
2023-09-11,1365.9261069950462,1372.2928466796875,4182226
2023-09-12,1377.9161503149019,1395.2039794921875,6793161
