Date,Open,Close,Volume,Daily_Return,Normalized
2023-01-03,2924.296135819554,2977.66552734375,1245178.0,1.5299943626441381,101.52999436264413
2023-01-04,2973.4837339189708,2980.632568359375,1231668.0,0.09964319324580195,101.63116209112937
2023-01-05,2994.615835872255,2977.440673828125,1826057.0,-0.10708782307263798,101.52232749208257
2023-01-06,2967.45946960088,2887.922607421875,2488376.0,-3.006544083081786,98.47001396186243
2023-01-09,2903.6144670208478,2985.3994140625,2885060.0,3.375326138938517,101.79369808213359
2023-01-10,2953.970413920295,2955.229248046875,3864655.0,-1.0105906055153158,100.76498053230891
2023-01-11,2958.556940867891,2993.26708984375,2720512.0,1.2871367533335842,102.06196363122967
2023-01-12,2993.537175403577,2998.34814453125,2250391.0,0.16974945886853998,102.23521326220431
2023-01-13,3006.036305057248,3034.4970703125,1742837.0,1.2056280337952918,103.46778965370385
2023-01-16,3050.544925777311,3066.225341796875,1843607.0,1.0455858334741386,104.5496342045318
2023-01-17,3062.501002679159,3107.012939453125,1688475.0,1.3302217909511915,105.94037622108026
2023-01-18,3108.4844527793143,3117.68115234375,2421189.0,0.34335913942162843,106.30413218517299
2023-01-19,3108.4843044601644,3102.138671875,1585044.0,-0.4985269406740267,105.77417744718018
2023-01-20,3094.689421787962,3092.942138671875,1529349.0,-0.2964578368627957,105.46060160876085
2023-01-23,3115.841536579629,3140.58056640625,1067916.0,1.5402301626900483,107.08493760449338
2023-01-24,3149.8694039858374,3160.26171875,1387863.0,0.6266724233816134,107.75600937805613
2023-01-25,3150.145550703775,3154.238037109375,874110.0,-0.19060705019733337,107.55061882717025
2023-01-27,3150.789059081809,3137.0400390625,1785879.0,-0.5452346286025977,106.96421561004814
2023-01-30,3145.271301734969,3157.82470703125,1953798.0,0.6625566683860828,107.67291415335937
2023-01-31,3171.941500962948,3088.895263671875,2820375.0,-2.1828141126990275,105.32261458766554
2023-02-01,3092.8500073277646,3134.55712890625,2205161.0,1.4782587733355168,106.87955537811406
2023-02-02,3151.708894962381,3182.42578125,1813847.0,1.5271264926810524,108.51174138355297
2023-02-03,3222.523443017251,3202.566650390625,1804469.0,0.6328778901707466,109.19848820300875
2023-02-06,3194.1515611886443,3182.011962890625,1138714.0,-0.6418191951600094,108.4976313448973
2023-02-07,3190.243167445009,3193.60009765625,1455647.0,0.36417634191099335,108.8927540497892
2023-02-08,3198.658155467108,3237.330322265625,1986946.0,1.36930809344189,110.38383134416475
2023-02-09,3232.6397728051547,3256.413330078125,1655427.0,0.5894674288024149,111.03450807660278
2023-02-10,3237.2379228015834,3253.378173828125,1187821.0,-0.09320549765490238,110.9310178107813
2023-02-13,3263.908802705569,3202.65869140625,1087939.0,-1.5589789969665646,109.20162654198997
2023-02-14,3223.4430603616947,3218.936767578125,1579818.0,0.5082675907849499,109.7566630183129
2023-02-15,3206.889133323468,3237.8359375,1429449.0,0.5871246093502647,110.40107139729507
2023-02-16,3243.860023890424,3272.23193359375,1618931.0,1.062314359272576,111.57387783153929
2023-02-17,3242.894092415164,3219.90234375,1061369.0,-1.5992017346483922,109.78958644184283
2023-02-20,3220.6838971572424,3207.164794921875,1296082.0,-0.39558804796826497,109.35527195996512
2023-02-21,3213.326813814157,3173.781005859375,1139541.0,-1.0409128060821504,108.21697893000788
2023-02-22,3140.6267096205747,3128.30322265625,1218430.0,-1.4329212733696695,106.66631481752182
2023-02-23,3146.190914704899,3139.5693359375,1441570.0,0.3601349511024754,107.0504574982327
2023-02-24,3147.5702703492466,3127.29150390625,977592.0,-0.3910673954771515,106.631818062248
2023-02-27,3117.681110007593,3064.202392578125,1128022.0,-2.017372261246553,104.48065734299732
2023-02-28,3061.1212597371414,3046.728515625,4116217.0,-0.5702585767653257,103.88484743343808
2023-03-01,3056.0635400917536,3113.726806640625,1669307.0,2.1990239915380627,106.16930015207208
2023-03-02,3091.010686559656,3054.6376953125,1556538.0,-1.897697357459427,104.15452814865304
