Date,Open,Close,Volume,Daily_Return,Normalized
2023-01-03,780.5503292014555,788.8023681640625,8378030.0,0.6538975476135578,100.65389754761355
2023-01-04,786.709274515468,774.7041625976562,10351600.0,-1.7872925000491313,98.85491798573791
2023-01-05,777.085950452134,769.7240600585938,10941436.0,-0.6428392642636283,98.21943975826997
2023-01-06,770.8307523930382,767.1738891601562,9092462.0,-0.331309755114495,97.89402917293202
2023-01-09,767.9437146970364,768.6654663085938,10729340.0,0.19442491063796918,98.08435955167141
2023-01-10,769.8684118966518,754.6154174804688,16371766.0,-1.8278496230093921,96.29152495537501
2023-01-11,754.4469115539331,765.48974609375,15195798.0,1.4410424649934583,97.67912672017174
2023-01-12,763.9981171629116,769.5796508789062,9250070.0,0.5342860313971354,98.20101264982833
2023-01-13,769.2669828560861,770.1812133789062,9244546.0,0.07816767235373501,98.27777409564447
2023-01-16,777.0858851595061,762.7952270507812,14748094.0,-0.9589933122000627,97.33529681468816
2023-01-17,764.9605254372576,774.1508178710938,10786354.0,1.4886814203356913,98.78430929379704
2023-01-18,772.274237215273,787.8159790039062,19090642.0,1.7651807396382502,100.52803089523582
2023-01-19,787.6716113274065,791.087890625,11172162.0,0.41531419878417797,100.94553808130186
2023-01-20,791.0878917418223,799.195556640625,18843404.0,1.0248755052007619,101.98010417469024
2023-01-23,801.7457607178152,805.041748046875,15444400.0,0.731509498228955,102.72609832303188
2023-01-24,805.9800286815163,815.8198852539062,24983940.0,1.3388295989841925,104.10142573326222
2023-01-25,813.8471429635326,793.2772216796875,14704142.0,-2.7631912364091016,101.22490426042378
2023-01-27,785.2657804091282,777.4708862304688,35179948.0,-1.9925361547316833,99.20796144544232
2023-01-30,767.4625666928607,776.6769409179688,18512822.0,-0.10211897661523972,99.1066512904934
2023-01-31,779.3473843212695,771.552490234375,18596244.0,-0.6597917890464267,98.45275374287984
2023-02-01,781.4164037954262,783.1245727539062,17302790.0,1.499843842901205,99.92939130805912
2023-02-02,773.7658324138648,771.4802856445312,17497106.0,-1.4869010007471872,98.443540188659
2023-02-03,775.1612895534513,798.1611328125,14411100.0,3.45839649624724,101.84810813332534
2023-02-06,798.7384939446326,794.7688598632812,11167672.0,-0.4250110422271858,101.41524242745923
2023-02-07,798.449739262286,795.9476318359375,10264588.0,0.1483163259389686,101.56565778896973
2023-02-08,795.9717934088378,795.8515014648438,8444826.0,-0.012077474352434336,101.55339122269939
2023-02-09,798.738479108453,794.1914672851562,11777336.0,-0.2085859204427054,101.34156514687676
2023-02-10,793.3494214707791,797.3430786132812,8172116.0,0.3968326855611215,101.74372160143878
